Date, Country_code, Country, WHO_region,Temperature (° F)(MIN),Temperature (° F)(AVG),Temperature (° F)(Max), New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
10/28/2020,ES,Spain,EURO,55,50.6,43,19308,1151914,164,37295
10/29/2020,ES,Spain,EURO,61,54.2,46,23555,1175469,196,37491
10/30/2020,ES,Spain,EURO,66,51.1,39,23490,1198959,180,37671
10/31/2020,ES,Spain,EURO,72,54.8,43,23281,1222240,199,37870
11/1/2020,ES,Spain,EURO,70,55.6,45,23930,1246170,177,38047
11/2/2020,ES,Spain,EURO,70,56.4,46,15482,1261652,160,38207
11/3/2020,ES,Spain,EURO,59,55,52,10419,1272071,164,38371
11/4/2020,ES,Spain,EURO,54,48.9,45,14531,1286602,200,38571
11/5/2020,ES,Spain,EURO,57,51.6,46,20565,1307167,213,38784
11/6/2020,ES,Spain,EURO,68,57.9,48,22428,1329595,223,39007
11/7/2020,ES,Spain,EURO,61,54.9,48,21161,1350756,196,39203
11/8/2020,ES,Spain,EURO,48,46,45,20434,1371190,186,39389
11/9/2020,ES,Spain,EURO,59,51.8,46,11852,1383042,153,39542
11/10/2020,ES,Spain,EURO,63,49.8,41,8019,1391061,138,39680
11/11/2020,ES,Spain,EURO,59,48.1,39,7552,1398613,76,39756
11/12/2020,ES,Spain,EURO,59,49.4,43,19096,1417709,349,40105
1/3/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/4/2020,AR,Argentina,AMRO,81,76,72,0,0,0,0
1/5/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/6/2020,AR,Argentina,AMRO,82,72.9,66,0,0,0,0
1/7/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/8/2020,AR,Argentina,AMRO,86,78.6,70,0,0,0,0
1/9/2020,AR,Argentina,AMRO,82,79,73,0,0,0,0
1/10/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/11/2020,AR,Argentina,AMRO,68,63.6,59,0,0,0,0
1/12/2020,AR,Argentina,AMRO,72,62.8,54,0,0,0,0
1/13/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/14/2020,AR,Argentina,AMRO,75,68.5,64,0,0,0,0
1/15/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/16/2020,AR,Argentina,AMRO,45,39.8,32,0,0,0,0
1/17/2020,AR,Argentina,AMRO,59,53.5,39,0,0,0,0
1/18/2020,AR,Argentina,AMRO,66,59.1,50,0,0,0,0
1/19/2020,AR,Argentina,AMRO,73,67.7,63,0,0,0,0
1/20/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/21/2020,AR,Argentina,AMRO,82,76.9,70,0,0,0,0
1/22/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/23/2020,AR,Argentina,AMRO,82,78.3,75,0,0,0,0
1/24/2020,AR,Argentina,AMRO,88,81.5,75,0,0,0,0
1/25/2020,AR,Argentina,AMRO,95,83.3,77,0,0,0,0
1/26/2020,AR,Argentina,AMRO,91,83.5,75,0,0,0,0
1/27/2020,AR,Argentina,AMRO,75,69.1,61,0,0,0,0
1/28/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/29/2020,AR,Argentina,AMRO,,,,0,0,0,0
1/30/2020,AR,Argentina,AMRO,77,67.8,59,0,0,0,0
1/31/2020,AR,Argentina,AMRO,79,72.7,64,0,0,0,0
2/1/2020,AR,Argentina,AMRO,82,76.4,68,0,0,0,0
2/2/2020,AR,Argentina,AMRO,,,,0,0,0,0
2/3/2020,AR,Argentina,AMRO,90,82.9,79,0,0,0,0
2/4/2020,AR,Argentina,AMRO,,,,0,0,0,0
2/5/2020,AR,Argentina,AMRO,86,81.7,75,0,0,0,0
2/6/2020,AR,Argentina,AMRO,,,,0,0,0,0
2/7/2020,AR,Argentina,AMRO,86,80,73,0,0,0,0
2/8/2020,AR,Argentina,AMRO,79,74.5,70,0,0,0,0
2/9/2020,AR,Argentina,AMRO,77,68.6,63,0,0,0,0
2/10/2020,AR,Argentina,AMRO,73,68.1,61,0,0,0,0
2/11/2020,AR,Argentina,AMRO,77,72.5,70,0,0,0,0
2/12/2020,AR,Argentina,AMRO,79,74.3,70,0,0,0,0
2/13/2020,AR,Argentina,AMRO,82,77.1,72,0,0,0,0
2/14/2020,AR,Argentina,AMRO,,,,0,0,0,0
2/15/2020,AR,Argentina,AMRO,86,78.9,72,0,0,0,0
2/16/2020,AR,Argentina,AMRO,88,81.1,75,0,0,0,0
2/17/2020,AR,Argentina,AMRO,84,77,70,0,0,0,0
2/18/2020,AR,Argentina,AMRO,79,72.1,66,0,0,0,0
2/19/2020,AR,Argentina,AMRO,,,,0,0,0,0
2/20/2020,AR,Argentina,AMRO,75,68.3,61,0,0,0,0
2/21/2020,AR,Argentina,AMRO,72,65,57,0,0,0,0
2/22/2020,AR,Argentina,AMRO,68,62.4,55,0,0,0,0
2/23/2020,AR,Argentina,AMRO,77,69.9,64,0,0,0,0
2/24/2020,AR,Argentina,AMRO,82,75.4,68,0,0,0,0
2/25/2020,AR,Argentina,AMRO,,,,0,0,0,0
2/26/2020,AR,Argentina,AMRO,,,,0,0,0,0
2/27/2020,AR,Argentina,AMRO,81,73.7,66,0,0,0,0
2/28/2020,AR,Argentina,AMRO,82,76.5,70,0,0,0,0
2/29/2020,AR,Argentina,AMRO,84,76.5,72,0,0,0,0
3/1/2020,AR,Argentina,AMRO,86,80.8,75,0,0,0,0
3/2/2020,AR,Argentina,AMRO,88,80.2,75,0,0,0,0
3/3/2020,AR,Argentina,AMRO,84,78.3,73,5,5,0,0
3/4/2020,AR,Argentina,AMRO,84,78.1,73,0,5,0,0
3/5/2020,AR,Argentina,AMRO,,,,0,5,0,0
3/6/2020,AR,Argentina,AMRO,81,76,73,1,6,0,0
3/7/2020,AR,Argentina,AMRO,86,77.5,72,7,13,1,1
3/8/2020,AR,Argentina,AMRO,88,79.9,73,3,16,0,1
3/9/2020,AR,Argentina,AMRO,,,,0,16,0,1
3/10/2020,AR,Argentina,AMRO,77,72.3,70,0,16,0,1
3/11/2020,AR,Argentina,AMRO,,,,5,21,0,1
3/12/2020,AR,Argentina,AMRO,79,72.7,68,2,23,0,1
3/13/2020,AR,Argentina,AMRO,,,,12,35,0,1
3/14/2020,AR,Argentina,AMRO,,,,14,49,1,2
3/15/2020,AR,Argentina,AMRO,72,67.9,63,0,49,0,2
3/16/2020,AR,Argentina,AMRO,70,68.3,66,11,60,0,2
3/17/2020,AR,Argentina,AMRO,,,,9,69,0,2
3/18/2020,AR,Argentina,AMRO,73,68.9,66,32,101,0,2
3/19/2020,AR,Argentina,AMRO,77,69.2,63,0,101,0,2
3/20/2020,AR,Argentina,AMRO,81,72,64,27,128,1,3
3/21/2020,AR,Argentina,AMRO,81,73.2,64,30,158,0,3
3/22/2020,AR,Argentina,AMRO,81,74.3,66,0,158,0,3
3/23/2020,AR,Argentina,AMRO,75,75,75,67,225,1,4
3/24/2020,AR,Argentina,AMRO,82,76.5,72,76,301,0,4
3/25/2020,AR,Argentina,AMRO,79,79,79,0,301,0,4
3/26/2020,AR,Argentina,AMRO,77,73.1,70,201,502,4,8
3/27/2020,AR,Argentina,AMRO,79,75.5,72,0,502,0,8
3/28/2020,AR,Argentina,AMRO,77,74.9,73,87,589,4,12
3/29/2020,AR,Argentina,AMRO,86,76.3,70,101,690,5,17
3/30/2020,AR,Argentina,AMRO,75,75,75,55,745,2,19
3/31/2020,AR,Argentina,AMRO,75,72,68,75,820,1,20
4/1/2020,AR,Argentina,AMRO,75,71.2,68,146,966,4,24
4/2/2020,AR,Argentina,AMRO,72,65.2,57,88,1054,3,27
4/3/2020,AR,Argentina,AMRO,68,62.9,55,79,1133,4,31
4/4/2020,AR,Argentina,AMRO,75,68.4,63,132,1265,6,37
4/5/2020,AR,Argentina,AMRO,66,66,66,88,1353,5,42
4/6/2020,AR,Argentina,AMRO,70,64.3,59,98,1451,2,44
4/7/2020,AR,Argentina,AMRO,64,58.7,52,103,1554,2,46
4/8/2020,AR,Argentina,AMRO,63,58.1,52,74,1628,7,53
4/9/2020,AR,Argentina,AMRO,68,60.9,54,87,1715,7,60
4/10/2020,AR,Argentina,AMRO,63,63,63,80,1795,7,67
4/11/2020,AR,Argentina,AMRO,,,,134,1929,12,79
4/12/2020,AR,Argentina,AMRO,72,67.1,63,46,1975,3,82
4/13/2020,AR,Argentina,AMRO,68,64.3,55,0,1975,0,82
4/14/2020,AR,Argentina,AMRO,68,59.2,52,277,2252,13,95
4/15/2020,AR,Argentina,AMRO,68,59.7,52,84,2336,6,101
4/16/2020,AR,Argentina,AMRO,59,59,59,141,2477,7,108
4/17/2020,AR,Argentina,AMRO,68,63,57,121,2598,7,115
4/18/2020,AR,Argentina,AMRO,73,66.9,63,96,2694,7,122
4/19/2020,AR,Argentina,AMRO,75,68.2,64,90,2784,7,129
4/20/2020,AR,Argentina,AMRO,77,67.9,63,55,2839,3,132
4/21/2020,AR,Argentina,AMRO,70,64.2,61,121,2960,4,136
4/22/2020,AR,Argentina,AMRO,68,63.3,61,113,3073,9,145
4/23/2020,AR,Argentina,AMRO,70,66.3,64,124,3197,7,152
4/24/2020,AR,Argentina,AMRO,72,69.8,66,143,3340,7,159
4/25/2020,AR,Argentina,AMRO,72,72,72,139,3479,8,167
4/26/2020,AR,Argentina,AMRO,,,,222,3701,12,179
4/27/2020,AR,Argentina,AMRO,72,65.6,63,137,3838,0,179
4/28/2020,AR,Argentina,AMRO,70,66.4,63,54,3892,13,192
4/29/2020,AR,Argentina,AMRO,72,63.5,55,127,4019,5,197
4/30/2020,AR,Argentina,AMRO,68,62.1,57,182,4201,10,207
5/1/2020,AR,Argentina,AMRO,72,63.5,57,103,4304,8,215
5/2/2020,AR,Argentina,AMRO,64,59.6,54,172,4476,5,220
5/3/2020,AR,Argentina,AMRO,68,62.7,59,56,4532,9,229
5/4/2020,AR,Argentina,AMRO,66,62.3,59,149,4681,12,241
5/5/2020,AR,Argentina,AMRO,61,58.4,54,118,4799,9,250
5/6/2020,AR,Argentina,AMRO,61,54.5,50,123,4922,12,262
5/7/2020,AR,Argentina,AMRO,64,57.6,52,154,5076,2,264
5/8/2020,AR,Argentina,AMRO,64,57.6,52,229,5305,11,275
5/9/2020,AR,Argentina,AMRO,68,60.5,54,225,5530,14,289
5/10/2020,AR,Argentina,AMRO,73,65.5,59,150,5680,8,297
5/11/2020,AR,Argentina,AMRO,72,64.8,57,244,5924,3,300
5/12/2020,AR,Argentina,AMRO,61,56.7,52,110,6034,5,305
5/13/2020,AR,Argentina,AMRO,68,59.3,52,244,6278,12,317
5/14/2020,AR,Argentina,AMRO,57,52.7,46,285,6563,4,321
5/15/2020,AR,Argentina,AMRO,54,54,54,410,6973,24,345
5/16/2020,AR,Argentina,AMRO,81,68.1,59,161,7134,8,353
5/17/2020,AR,Argentina,AMRO,77,66.6,59,345,7479,10,363
5/18/2020,AR,Argentina,AMRO,61,61,61,326,7805,3,366
5/19/2020,AR,Argentina,AMRO,72,64.8,59,263,8068,7,373
5/20/2020,AR,Argentina,AMRO,72,65.4,61,303,8371,9,382
5/21/2020,AR,Argentina,AMRO,66,59.5,55,438,8809,11,393
5/22/2020,AR,Argentina,AMRO,61,56,52,474,9283,10,403
5/23/2020,AR,Argentina,AMRO,63,55,48,648,9931,16,419
5/24/2020,AR,Argentina,AMRO,54,54,54,718,10649,20,439
5/25/2020,AR,Argentina,AMRO,63,59.3,54,704,11353,6,445
5/26/2020,AR,Argentina,AMRO,59,59,59,723,12076,7,452
5/27/2020,AR,Argentina,AMRO,64,57.9,52,552,12628,19,471
5/28/2020,AR,Argentina,AMRO,63,58.7,54,600,13228,21,492
5/29/2020,AR,Argentina,AMRO,64,57.4,54,705,13933,9,501
5/30/2020,AR,Argentina,AMRO,57,57,57,769,14702,9,510
5/31/2020,AR,Argentina,AMRO,57,50.4,46,0,14702,0,510
6/1/2020,AR,Argentina,AMRO,,,,1512,16214,20,530
6/2/2020,AR,Argentina,AMRO,,,,637,16851,11,541
6/3/2020,AR,Argentina,AMRO,52,52,52,564,17415,19,560
6/4/2020,AR,Argentina,AMRO,55,52.6,50,904,18319,10,570
6/5/2020,AR,Argentina,AMRO,61,56,50,949,19268,18,588
6/6/2020,AR,Argentina,AMRO,59,59,59,929,20197,27,615
6/7/2020,AR,Argentina,AMRO,,,,840,21037,27,642
6/8/2020,AR,Argentina,AMRO,63,58.7,55,983,22020,14,656
6/9/2020,AR,Argentina,AMRO,55,54.5,54,774,22794,14,670
6/10/2020,AR,Argentina,AMRO,63,56.2,52,826,23620,28,698
6/11/2020,AR,Argentina,AMRO,55,55,55,1141,24761,19,717
6/12/2020,AR,Argentina,AMRO,66,60,54,1226,25987,24,741
6/13/2020,AR,Argentina,AMRO,57,50.2,46,1386,27373,31,772
6/14/2020,AR,Argentina,AMRO,54,47,37,1391,28764,30,802
6/15/2020,AR,Argentina,AMRO,52,52,52,1531,30295,17,819
6/16/2020,AR,Argentina,AMRO,68,61.7,57,1282,31577,23,842
6/17/2020,AR,Argentina,AMRO,72,66.1,63,1208,32785,20,862
6/18/2020,AR,Argentina,AMRO,68,61,55,1374,34159,24,886
6/19/2020,AR,Argentina,AMRO,59,54.8,52,1393,35552,43,929
6/20/2020,AR,Argentina,AMRO,57,53.9,48,1958,37510,25,954
6/21/2020,AR,Argentina,AMRO,64,57.6,54,2060,39570,25,979
6/22/2020,AR,Argentina,AMRO,59,54.3,48,1634,41204,13,992
6/23/2020,AR,Argentina,AMRO,59,59,59,1581,42785,24,1016
6/24/2020,AR,Argentina,AMRO,59,55.5,52,2146,44931,33,1049
6/25/2020,AR,Argentina,AMRO,54,54,54,2285,47216,36,1085
6/26/2020,AR,Argentina,AMRO,57,49.6,43,2635,49851,39,1124
6/27/2020,AR,Argentina,AMRO,50,50,50,2606,52457,43,1167
6/28/2020,AR,Argentina,AMRO,54,49.5,43,2886,55343,25,1192
6/29/2020,AR,Argentina,AMRO,55,52.9,50,2401,57744,25,1217
6/30/2020,AR,Argentina,AMRO,55,52.6,50,2189,59933,28,1245
7/1/2020,AR,Argentina,AMRO,48,46.4,43,2335,62268,38,1283
7/2/2020,AR,Argentina,AMRO,52,46.8,43,2262,64530,27,1310
7/3/2020,AR,Argentina,AMRO,57,50,45,2667,67197,53,1363
7/4/2020,AR,Argentina,AMRO,52,52,52,2744,69941,40,1403
7/5/2020,AR,Argentina,AMRO,57,52,48,2845,72786,50,1453
7/6/2020,AR,Argentina,AMRO,54,47.8,43,2590,75376,37,1490
7/7/2020,AR,Argentina,AMRO,50,47.5,46,2439,77815,33,1523
7/8/2020,AR,Argentina,AMRO,55,48.7,45,2632,80447,79,1602
7/9/2020,AR,Argentina,AMRO,59,51,45,2979,83426,52,1654
7/10/2020,AR,Argentina,AMRO,52,52,52,3604,87030,53,1707
7/11/2020,AR,Argentina,AMRO,57,49.4,41,3663,90693,42,1749
7/12/2020,AR,Argentina,AMRO,50,50,50,3367,94060,38,1787
7/13/2020,AR,Argentina,AMRO,54,49.6,46,3449,97509,31,1818
7/14/2020,AR,Argentina,AMRO,55,46.3,37,2657,100166,41,1859
7/15/2020,AR,Argentina,AMRO,54,47.3,41,3099,103265,67,1926
7/16/2020,AR,Argentina,AMRO,55,50.8,48,3645,106910,61,1987
7/17/2020,AR,Argentina,AMRO,57,52.6,50,4250,111160,85,2072
7/18/2020,AR,Argentina,AMRO,54,54,54,3623,114783,61,2133
7/19/2020,AR,Argentina,AMRO,70,59.4,54,4518,119301,71,2204
7/20/2020,AR,Argentina,AMRO,72,62,57,3223,122524,42,2246
7/21/2020,AR,Argentina,AMRO,61,57,55,4231,126755,35,2281
7/22/2020,AR,Argentina,AMRO,59,56.7,55,4019,130774,145,2426
7/23/2020,AR,Argentina,AMRO,59,59,59,5344,136118,80,2506
7/24/2020,AR,Argentina,AMRO,52,47.4,43,5782,141900,111,2617
7/25/2020,AR,Argentina,AMRO,57,48,39,6127,148027,105,2722
7/26/2020,AR,Argentina,AMRO,61,51.9,45,5493,153520,125,2847
7/27/2020,AR,Argentina,AMRO,57,52,46,4801,158321,66,2913
7/28/2020,AR,Argentina,AMRO,54,46.8,39,4205,162526,43,2956
7/29/2020,AR,Argentina,AMRO,54,47.6,39,4890,167416,126,3082
7/30/2020,AR,Argentina,AMRO,57,51.9,48,5939,173355,118,3200
7/31/2020,AR,Argentina,AMRO,54,51.2,48,5641,178996,111,3311
8/1/2020,AR,Argentina,AMRO,61,55.2,50,6377,185373,155,3466
8/2/2020,AR,Argentina,AMRO,68,63,59,5929,191302,77,3543
8/3/2020,AR,Argentina,AMRO,68,58.7,54,5241,196543,69,3612
8/4/2020,AR,Argentina,AMRO,70,62.9,57,5376,201919,55,3667
8/5/2020,AR,Argentina,AMRO,72,65.6,61,4824,206743,196,3863
8/6/2020,AR,Argentina,AMRO,70,60.4,52,6792,213535,146,4009
8/7/2020,AR,Argentina,AMRO,55,52.6,50,7147,220682,126,4135
8/8/2020,AR,Argentina,AMRO,63,57.2,54,7513,228195,156,4291
8/9/2020,AR,Argentina,AMRO,63,56.8,55,7482,235677,159,4450
8/10/2020,AR,Argentina,AMRO,63,59.7,55,6134,241811,106,4556
8/11/2020,AR,Argentina,AMRO,57,50.6,43,4688,246499,78,4634
8/12/2020,AR,Argentina,AMRO,59,50.3,41,7369,253868,151,4785
8/13/2020,AR,Argentina,AMRO,64,53.9,46,7043,260911,303,5088
8/14/2020,AR,Argentina,AMRO,63,54.5,46,7663,268574,158,5246
8/15/2020,AR,Argentina,AMRO,63,54.5,46,7498,276072,182,5428
8/16/2020,AR,Argentina,AMRO,66,54,43,6365,282437,137,5565
8/17/2020,AR,Argentina,AMRO,61,54,37,6663,289100,92,5657
8/18/2020,AR,Argentina,AMRO,70,58.6,50,5469,294569,93,5750
8/19/2020,AR,Argentina,AMRO,57,48.7,45,4557,299126,127,5877
8/20/2020,AR,Argentina,AMRO,55,47.3,39,6840,305966,237,6114
8/21/2020,AR,Argentina,AMRO,61,52.4,45,6693,312659,292,6406
8/22/2020,AR,Argentina,AMRO,61,53.6,46,8225,320884,161,6567
8/23/2020,AR,Argentina,AMRO,63,57.5,52,8159,329043,228,6795
8/24/2020,AR,Argentina,AMRO,68,61,55,7759,336802,152,6947
8/25/2020,AR,Argentina,AMRO,64,61.8,61,5352,342154,132,7079
8/26/2020,AR,Argentina,AMRO,68,62.4,59,8713,350867,323,7402
8/27/2020,AR,Argentina,AMRO,61,56.9,54,8771,359638,259,7661
8/28/2020,AR,Argentina,AMRO,61,57.9,54,10550,370188,283,7944
8/29/2020,AR,Argentina,AMRO,61,57.8,52,10104,380292,185,8129
8/30/2020,AR,Argentina,AMRO,54,47.7,41,11717,392009,176,8305
8/31/2020,AR,Argentina,AMRO,55,50.7,45,9230,401239,96,8401
9/1/2020,AR,Argentina,AMRO,50,48.7,46,7187,408426,97,8498
9/2/2020,AR,Argentina,AMRO,54,51.6,50,9309,417735,232,8730
9/3/2020,AR,Argentina,AMRO,50,50,50,10504,428239,241,8971
9/4/2020,AR,Argentina,AMRO,,,,10933,439172,184,9155
9/5/2020,AR,Argentina,AMRO,57,53.8,50,12026,451198,313,9468
9/6/2020,AR,Argentina,AMRO,55,51.6,48,10684,461882,217,9685
9/7/2020,AR,Argentina,AMRO,59,53.2,48,9924,471806,122,9807
9/8/2020,AR,Argentina,AMRO,64,58.1,54,6986,478792,105,9912
9/9/2020,AR,Argentina,AMRO,61,61,61,9215,488007,267,10179
9/10/2020,AR,Argentina,AMRO,63,59.6,55,12027,500034,278,10457
9/11/2020,AR,Argentina,AMRO,68,62.3,57,12259,512293,256,10713
9/12/2020,AR,Argentina,AMRO,57,54.8,50,11905,524198,281,10994
9/13/2020,AR,Argentina,AMRO,64,59.1,52,11507,535705,212,11206
9/14/2020,AR,Argentina,AMRO,59,55,48,10776,546481,101,11307
9/15/2020,AR,Argentina,AMRO,59,55.2,52,9056,555537,105,11412
9/16/2020,AR,Argentina,AMRO,61,57.5,50,9909,565446,298,11710
9/17/2020,AR,Argentina,AMRO,79,63.6,52,11892,577338,200,11910
9/18/2020,AR,Argentina,AMRO,70,63.9,57,11674,589012,319,12229
9/19/2020,AR,Argentina,AMRO,61,56.1,52,12701,601713,262,12491
9/20/2020,AR,Argentina,AMRO,68,57.8,48,11945,613658,214,12705
9/21/2020,AR,Argentina,AMRO,55,52.1,45,9276,622934,204,12909
9/22/2020,AR,Argentina,AMRO,63,56,52,8431,631365,144,13053
9/23/2020,AR,Argentina,AMRO,68,61.4,57,8782,640147,429,13482
9/24/2020,AR,Argentina,AMRO,66,61,55,12027,652174,470,13952
9/25/2020,AR,Argentina,AMRO,,,,12625,664799,424,14376
9/26/2020,AR,Argentina,AMRO,66,61.3,59,13467,678266,390,14766
9/27/2020,AR,Argentina,AMRO,,,,12969,691235,442,15208
9/28/2020,AR,Argentina,AMRO,73,61.6,50,11249,702484,335,15543
9/29/2020,AR,Argentina,AMRO,72,63.8,57,8841,711325,206,15749
9/30/2020,AR,Argentina,AMRO,73,66.3,63,11807,723132,364,16113
10/1/2020,AR,Argentina,AMRO,70,64.1,59,13477,736609,406,16519
10/2/2020,AR,Argentina,AMRO,59,53.3,50,14392,751001,418,16937
10/3/2020,AR,Argentina,AMRO,54,48.9,45,14001,765002,3351,20288
10/4/2020,AR,Argentina,AMRO,59,55,52,14687,779689,311,20599
10/5/2020,AR,Argentina,AMRO,64,57.3,52,11129,790818,196,20795
10/6/2020,AR,Argentina,AMRO,64,59.1,52,7668,798486,223,21018
10/7/2020,AR,Argentina,AMRO,77,65.9,55,11242,809728,450,21468
10/8/2020,AR,Argentina,AMRO,66,61,55,14740,824468,359,21827
10/9/2020,AR,Argentina,AMRO,75,66.2,57,16447,840915,399,22226
10/10/2020,AR,Argentina,AMRO,66,61,54,15454,856369,484,22710
10/11/2020,AR,Argentina,AMRO,66,62.3,57,15099,871468,515,23225
10/12/2020,AR,Argentina,AMRO,72,61.2,54,12414,883882,356,23581
10/13/2020,AR,Argentina,AMRO,70,63.9,59,10324,894206,287,23868
10/14/2020,AR,Argentina,AMRO,75,68,63,9524,903730,318,24186
10/15/2020,AR,Argentina,AMRO,66,58.2,0,13305,917035,386,24572
10/16/2020,AR,Argentina,AMRO,70,66.2,63,14932,931967,349,24921
10/17/2020,AR,Argentina,AMRO,72,68.7,66,17096,949063,421,25342
10/18/2020,AR,Argentina,AMRO,81,74.3,68,16546,965609,381,25723
10/19/2020,AR,Argentina,AMRO,77,71.6,61,13510,979119,384,26107
10/20/2020,AR,Argentina,AMRO,61,57.2,54,10561,989680,160,26267
10/21/2020,AR,Argentina,AMRO,61,61,61,12982,1002662,449,26716
10/22/2020,AR,Argentina,AMRO,63,60.4,57,18735,1021397,459,27175
10/23/2020,AR,Argentina,AMRO,70,65.4,61,15928,1037325,344,27519
10/24/2020,AR,Argentina,AMRO,70,64.7,63,16325,1053650,438,27957
10/25/2020,AR,Argentina,AMRO,70,68.4,64,15718,1069368,381,28338
10/26/2020,AR,Argentina,AMRO,72,65,61,11968,1081336,275,28613
10/27/2020,AR,Argentina,AMRO,68,63.3,57,9253,1090589,283,28896
10/28/2020,AR,Argentina,AMRO,72,61.2,57,11712,1102301,405,29301
10/29/2020,AR,Argentina,AMRO,64,58.3,54,14308,1116609,429,29730
10/30/2020,AR,Argentina,AMRO,63,57.4,50,13924,1130533,341,30071
10/31/2020,AR,Argentina,AMRO,68,62.3,57,13267,1143800,371,30442
11/1/2020,AR,Argentina,AMRO,70,65.4,61,13379,1157179,350,30792
11/2/2020,AR,Argentina,AMRO,70,66.2,63,9745,1166924,210,31002
11/3/2020,AR,Argentina,AMRO,70,66,63,6609,1173533,138,31140
11/4/2020,AR,Argentina,AMRO,72,66.5,61,9598,1183131,483,31623
11/5/2020,AR,Argentina,AMRO,73,66,61,13281,1196412,429,32052
11/6/2020,AR,Argentina,AMRO,75,68.1,63,9516,1205928,468,32520
11/7/2020,AR,Argentina,AMRO,73,69.3,66,11100,1217028,246,32766
11/8/2020,AR,Argentina,AMRO,,,,11786,1228814,370,33136
11/9/2020,AR,Argentina,AMRO,70,67.2,64,8037,1236851,212,33348
11/10/2020,AR,Argentina,AMRO,73,68.5,64,5331,1242182,212,33560
11/11/2020,AR,Argentina,AMRO,73,68.4,64,8317,1250499,347,33907
11/12/2020,AR,Argentina,AMRO,72,68.5,64,11977,1262476,276,34183
1/3/2020,GB,The United Kingdom,EURO,54,48.5,45,0,0,0,0
1/4/2020,GB,The United Kingdom,EURO,48,45.1,41,0,0,0,0
1/5/2020,GB,The United Kingdom,EURO,48,47.1,45,0,0,0,0
1/6/2020,GB,The United Kingdom,EURO,50,47,45,0,0,0,0
1/7/2020,GB,The United Kingdom,EURO,57,50.8,45,0,0,0,0
1/8/2020,GB,The United Kingdom,EURO,57,53.8,50,0,0,0,0
1/9/2020,GB,The United Kingdom,EURO,57,53.5,45,0,0,0,0
1/10/2020,GB,The United Kingdom,EURO,46,45.1,43,0,0,0,0
1/11/2020,GB,The United Kingdom,EURO,52,50.3,45,0,0,0,0
1/12/2020,GB,The United Kingdom,EURO,54,50.6,45,0,0,0,0
1/13/2020,GB,The United Kingdom,EURO,54,49.4,45,0,0,0,0
1/14/2020,GB,The United Kingdom,EURO,57,52.4,48,0,0,0,0
1/15/2020,GB,The United Kingdom,EURO,55,49,46,0,0,0,0
1/16/2020,GB,The United Kingdom,EURO,55,50.6,45,0,0,0,0
1/17/2020,GB,The United Kingdom,EURO,52,47.6,41,0,0,0,0
1/18/2020,GB,The United Kingdom,EURO,46,41.5,37,0,0,0,0
1/19/2020,GB,The United Kingdom,EURO,46,40.2,36,0,0,0,0
1/20/2020,GB,The United Kingdom,EURO,46,40.6,36,0,0,0,0
1/21/2020,GB,The United Kingdom,EURO,46,39.5,34,0,0,0,0
1/22/2020,GB,The United Kingdom,EURO,46,43.3,39,0,0,0,0
1/23/2020,GB,The United Kingdom,EURO,46,45.8,45,0,0,0,0
1/24/2020,GB,The United Kingdom,EURO,46,45.1,43,0,0,0,0
1/25/2020,GB,The United Kingdom,EURO,45,43.7,41,0,0,0,0
1/26/2020,GB,The United Kingdom,EURO,52,48.6,45,0,0,0,0
1/27/2020,GB,The United Kingdom,EURO,50,47.1,45,0,0,0,0
1/28/2020,GB,The United Kingdom,EURO,46,42.1,39,0,0,0,0
1/29/2020,GB,The United Kingdom,EURO,50,44.5,39,0,0,0,0
1/30/2020,GB,The United Kingdom,EURO,55,51.6,48,0,0,0,0
1/31/2020,GB,The United Kingdom,EURO,55,53,50,0,0,0,0
2/1/2020,GB,The United Kingdom,EURO,54,51.5,46,2,2,0,0
2/2/2020,GB,The United Kingdom,EURO,57,51.9,45,0,2,0,0
2/3/2020,GB,The United Kingdom,EURO,54,50.4,45,0,2,0,0
2/4/2020,GB,The United Kingdom,EURO,50,46.1,43,0,2,0,0
2/5/2020,GB,The United Kingdom,EURO,48,43.8,37,1,3,0,0
2/6/2020,GB,The United Kingdom,EURO,50,42.4,37,0,3,0,0
2/7/2020,GB,The United Kingdom,EURO,52,43.7,36,1,4,0,0
2/8/2020,GB,The United Kingdom,EURO,54,50,46,0,4,0,0
2/9/2020,GB,The United Kingdom,EURO,57,52.7,50,0,4,0,0
2/10/2020,GB,The United Kingdom,EURO,52,45.8,37,4,8,0,0
2/11/2020,GB,The United Kingdom,EURO,46,43,39,1,9,0,0
2/12/2020,GB,The United Kingdom,EURO,48,43.1,37,0,9,0,0
2/13/2020,GB,The United Kingdom,EURO,50,46.8,43,1,10,0,0
2/14/2020,GB,The United Kingdom,EURO,54,48.7,39,0,10,0,0
2/15/2020,GB,The United Kingdom,EURO,55,54.4,52,0,10,0,0
2/16/2020,GB,The United Kingdom,EURO,57,51.3,45,0,10,0,0
